timestamp	status	path	session
2026-06-08T08:09:08.561Z	M	frontend/src/components/noor/AppSidebar.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/components/noor/BaseToast.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	D	frontend/src/components/noor/SidebarMetrics.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/components/noor/SystemLogPanel.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	D	frontend/src/components/ui/SystemMetricsCard.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/composables/useJobPresentation.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/composables/useJobRuntimePresentation.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	D	frontend/src/composables/useSidebarMetrics.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/composables/useSystemLog.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/i18n/en.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/i18n/zh.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/router/index.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/stores/jobs.ts	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/Dashboard.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/HardlinkView.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/History.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/Home.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/Jobs.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/PluginHost.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/PluginManager.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	frontend/src/views/settings/SystemSettings.vue	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/PLUGIN_DEVELOPMENT.md	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/PLUGIN_SDK.md	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/av-graph/frontend/page.js	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/av-graph/frontend/style.css	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/av-graph/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/avdb/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/avdb/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/javdb/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/javdb/frontend/page.js	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/javdb/frontend/style.css	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/javdb/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/local-subtitle-library/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/mdc-ng-manual/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/mdc-ng-manual/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/mteam-plugin/MTEAM_API.md	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/mteam-plugin/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/mteam-plugin/frontend/page.js	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/mteam-plugin/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/qbittorrent/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/qbittorrent/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/transmission/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/widget-system/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/widget-system/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/xunlei-remote/backend.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/xunlei-remote/frontend/page.js	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/xunlei-remote/frontend/style.css	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/xunlei-remote/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	M	plugins/xunlei-subtitle/plugin.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	AGENTS.md	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	HANDOFF.md	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	backend/app/api/search.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	backend/app/plugins/external_tasks.py	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/av_recommend/	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/avdb/	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1010401.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1011910.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1027576.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1033073.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1033645.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1033904.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1082175.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1089105.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1095623.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1102239.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1102553.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1104107.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1110290.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1121322.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1121323.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1140692.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1141915.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1142837.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1157456.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1160504.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1160651.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1164374.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1164682.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1164741.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1164790.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1164876.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1164997.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1165501.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1165675.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1165837.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1165862.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1165889.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1165991.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1166644.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1166646.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1167209.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1167470.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1168300.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
2026-06-08T08:09:08.561Z	??	data/plugin_cache/mteam-plugin/covers/1168562.json	/home/kinax/.codex/sessions/2026/06/08/rollout-2026-06-08T16-08-55-019ea647-0e81-7d81-9b62-558364a36e3f.jsonl
